ticker,Name,Sector,Industry
TUP,Tupperware Brands Corporation,Consumer Non-Durables,Plastic Products
TKC,Turkcell Iletisim Hizmetleri AS,Public Utilities,Telecommunications Equipment
TRQ,Turquoise Hill Resources Ltd.,Basic Industries,Precious Metals
TPC,Tutor Perini Corporation,Basic Industries,General Bldg Contractors - Nonresidential Bldgs
FOX,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services
FOXA,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services
TWIN,"Twin Disc, Incorporated",Technology,Industrial Machinery/Components
TWTR,"Twitter, Inc.",Technology,"Computer Software: Programming, Data Processing"
TWO,Two Harbors Investments Corp,Consumer Services,Real Estate Investment Trusts
TYL,"Tyler Technologies, Inc.",Technology,Computer Software: Prepackaged Software
TSN,"Tyson Foods, Inc.",Consumer Non-Durables,Meat/Poultry/Fish
USCR,"U S Concrete, Inc.",Capital Goods,Building Materials
USB,U.S. Bancorp,Finance,Major Banks
GROW,"U.S. Global Investors, Inc.",Finance,Investment Managers
USPH,"U.S. Physical Therapy, Inc.",Health Care,Medical/Nursing Services
SLCA,"U.S. Silica Holdings, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
UBNT,"Ubiquiti Networks, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
UBS,UBS AG,Finance,Major Banks
UGI,UGI Corporation,Public Utilities,Natural Gas Distribution
ULTA,"Ulta Beauty, Inc.",Consumer Services,Other Specialty Stores
UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductors
UPL,Ultra Petroleum Corp.,Energy,Oil & Gas Production
RARE,Ultragenyx Pharmaceutical Inc.,Health Care,Major Pharmaceuticals
ULBI,Ultralife Corporation,Miscellaneous,Industrial Machinery/Components
UGP,Ultrapar Participacoes S.A.,Public Utilities,Oil/Gas Transmission
UMBF,UMB Financial Corporation,Finance,Major Banks
UMH,"UMH Properties, Inc.",Consumer Services,Real Estate Investment Trusts
UMPQ,Umpqua Holdings Corporation,Finance,Savings Institutions
UA,"Under Armour, Inc.",Consumer Non-Durables,Apparel
UFI,"Unifi, Inc.",Consumer Non-Durables,Textiles
UNF,Unifirst Corporation,Consumer Services,Other Consumer Services
UN,Unilever NV,Basic Industries,Package Goods/Cosmetics
UL,Unilever PLC,Basic Industries,Package Goods/Cosmetics
UBSH,Union Bankshares Corporation,Finance,Major Banks
UNP,Union Pacific Corporation,Transportation,Railroads
QURE,uniQure N.V.,Health Care,Major Pharmaceuticals
UIS,Unisys Corporation,Technology,EDP Services
UNT,Unit Corporation,Energy,Oil & Gas Production
UBSI,"United Bankshares, Inc.",Finance,Major Banks
UCBI,"United Community Banks, Inc.",Finance,Major Banks
UCFC,United Community Financial Corp.,Finance,Banks
UAL,"United Continental Holdings, Inc.",Transportation,Air Freight/Delivery Services
UDR,"United Dominion Realty Trust, Inc.",Consumer Services,Real Estate Investment Trusts
UBNK,"United Financial Bancorp, Inc. ",Finance,Banks
UFCS,"United Fire Group, Inc",Finance,Property-Casualty Insurers
UIHC,United Insurance Holdings Corp.,Finance,Property-Casualty Insurers
UMC,United Microelectronics Corporation,Technology,Semiconductors
UNFI,"United Natural Foods, Inc.",Consumer Non-Durables,Food Distributors
UPS,"United Parcel Service, Inc.",Transportation,Trucking Freight/Courier Services
URI,"United Rentals, Inc.",Technology,Diversified Commercial Services
UAMY,United States Antimony Corporation,Capital Goods,Metal Fabrications
USM,United States Cellular Corporation,Public Utilities,Telecommunications Equipment
X,United States Steel Corporation,Basic Industries,Steel/Iron Ore
UTX,United Technologies Corporation,Capital Goods,Aerospace
UTHR,United Therapeutics Corporation,Health Care,Major Pharmaceuticals
UNH,UnitedHealth Group Incorporated,Health Care,Medical Specialities
UTL,UNITIL Corporation,Public Utilities,Power Generation
UVV,Universal Corporation,Consumer Services,Farming/Seeds/Milling
OLED,Universal Display Corporation,Capital Goods,Electrical Products
UEIC,Universal Electronics Inc.,Consumer Non-Durables,Consumer Electronics/Appliances
UFPI,"Universal Forest Products, Inc.",Basic Industries,Forest Products
UHT,Universal Health Realty Income Trust,Consumer Services,Real Estate Investment Trusts
UHS,"Universal Health Services, Inc.",Health Care,Hospital/Nursing Management
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Finance,Property-Casualty Insurers
UTI,Universal Technical Institute Inc,Consumer Services,Other Consumer Services
UVSP,Univest Corporation of Pennsylvania,Finance,Major Banks
UNM,Unum Group,Finance,Accident &Health Insurance
UQM,UQM Technologies Inc.,Capital Goods,Industrial Machinery/Components
UEC,Uranium Energy Corp.,Basic Industries,Precious Metals
URBN,"Urban Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
UBA,Urstadt Biddle Properties Inc.,Consumer Services,Real Estate Investment Trusts
ECOL,"US Ecology, Inc.",Public Utilities,Environmental Services
USAC,"USA Compression Partners, LP",Public Utilities,Natural Gas Distribution
USAT,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services
USDP,USD Partners LP,Transportation,Railroads
USG,USG Corporation,Capital Goods,Building Materials
VFC,V.F. Corporation,Consumer Non-Durables,Apparel
EGY,Vaalco Energy Inc,Energy,Oil & Gas Production
MTN,"Vail Resorts, Inc.",Consumer Services,Services-Misc. Amusement & Recreation
VALE,VALE S.A.,Basic Industries,Precious Metals
VRX,"Valeant Pharmaceuticals International, Inc.",Health Care,Major Pharmaceuticals
VLO,Valero Energy Corporation,Energy,Integrated oil Companies
VLP,Valero Energy Partners LP,Energy,Natural Gas Distribution
VR,"Validus Holdings, Ltd.",Finance,Property-Casualty Insurers
VLY,Valley National Bancorp,Finance,Major Banks
VMI,"Valmont Industries, Inc.",Capital Goods,Metal Fabrications
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
VNTV,"Vantiv, Inc.",Miscellaneous,Business Services
VAR,"Varian Medical Systems, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VRNS,"Varonis Systems, Inc.",Technology,Computer Software: Prepackaged Software
VDSI,"VASCO Data Security International, Inc.",Technology,EDP Services
VBLT,Vascular Biogenics Ltd.,Health Care,Major Pharmaceuticals
VGR,Vector Group Ltd.,Consumer Non-Durables,Farming/Seeds/Milling
VVC,Vectren Corporation,Public Utilities,Natural Gas Distribution
VEC,"Vectrus, Inc.",Consumer Services,Diversified Commercial Services
VECO,Veeco Instruments Inc.,Technology,Industrial Machinery/Components
VEEV,Veeva Systems Inc.,Technology,Computer Software: Prepackaged Software
VTR,"Ventas, Inc.",Consumer Services,Real Estate Investment Trusts
VRA,"Vera Bradley, Inc.",Consumer Non-Durables,Apparel
VCYT,"Veracyte, Inc.",Health Care,Medical Specialities
VSTM,"Verastem, Inc.",Health Care,Major Pharmaceuticals
VCEL,Vericel Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
PAY,"Verifone Systems, Inc.",Miscellaneous,Office Equipment/Supplies/Services
VRNT,Verint Systems Inc.,Technology,EDP Services
VRSN,"VeriSign, Inc.",Technology,EDP Services
VRSK,"Verisk Analytics, Inc.",Technology,EDP Services
VRTV,Veritiv Corporation,Consumer Services,Paper
VZ,Verizon Communications Inc.,Public Utilities,Telecommunications Equipment
VET,Vermilion Energy Inc.,Energy,Oil & Gas Production
VRML,"Vermillion, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VSAR,"Versartis, Inc.",Health Care,Major Pharmaceuticals
VTNR,"Vertex Energy, Inc",Energy,Integrated oil Companies
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals
VIA,Viacom Inc.,Consumer Services,Television Services
VIAB,Viacom Inc.,Consumer Services,Television Services
VVI,Viad Corp,Miscellaneous,Business Services
VSAT,"ViaSat, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
VICL,Vical Incorporated,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VICR,Vicor Corporation,Capital Goods,Industrial Machinery/Components
VNCE,Vince Holding Corp.,Consumer Services,Clothing/Shoe/Accessory Stores
VNOM,Viper Energy Partners LP,Energy,Oil & Gas Production
VIPS,Vipshop Holdings Limited,Consumer Services,Catalog/Specialty Distribution
VHC,VirnetX Holding Corp,Miscellaneous,Multi-Sector Companies
VRTU,Virtusa Corporation,Technology,EDP Services
V,Visa Inc.,Miscellaneous,Business Services
VSH,"Vishay Intertechnology, Inc.",Capital Goods,Electrical Products
VPG,"Vishay Precision Group, Inc.",Capital Goods,Electrical Products
VGZ,Vista Gold Corporation,Basic Industries,Precious Metals
VC,Visteon Corporation,Capital Goods,Auto Parts:O.E.M.
VTL,"Vital Therapies, Inc.",Health Care,Major Pharmaceuticals
VSI,"Vitamin Shoppe, Inc",Consumer Non-Durables,Food Chains
VSLR,"Vivint Solar, Inc.",Capital Goods,Building Products
VVUS,"VIVUS, Inc.",Health Care,Major Pharmaceuticals
VMW,"Vmware, Inc.",Technology,Computer Software: Prepackaged Software
VOC,VOC Energy Trust,Energy,Oil & Gas Production
VOD,Vodafone Group Plc,Public Utilities,Telecommunications Equipment
VISI,"Volt Information Sciences, Inc.",Technology,Professional Services
VG,Vonage Holdings Corp.,Public Utilities,Telecommunications Equipment
VNO,Vornado Realty Trust,Consumer Services,Real Estate Investment Trusts
VJET,voxeljet AG,Capital Goods,Industrial Machinery/Components
VOXX,VOXX International Corporation,Consumer Non-Durables,Electronic Components
VOYA,"Voya Financial, Inc.",Finance,Life Insurance
VMC,Vulcan Materials Company,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
VUZI,Vuzix Corporation,Technology,Radio And Television Broadcasting And Communications Equipment
WTI,"W&T Offshore, Inc.",Energy,Oil & Gas Production
WPC,W.P. Carey Inc.,Consumer Services,Real Estate Investment Trusts
WRB,W.R. Berkley Corporation,Finance,Property-Casualty Insurers
GRA,W.R. Grace & Co.,Basic Industries,Major Chemicals
GWW,"W.W. Grainger, Inc.",Consumer Services,Office Equipment/Supplies/Services
WNC,Wabash National Corporation,Capital Goods,Construction/Ag Equipment/Trucks
WBC,Wabco Holdings Inc.,Capital Goods,Auto Manufacturing
WDR,"Waddell & Reed Financial, Inc.",Finance,Investment Bankers/Brokers/Service
WAGE,"WageWorks, Inc.",Miscellaneous,Business Services
WD,"Walker & Dunlop, Inc.",Finance,Finance: Consumer Services
WMT,"Wal-Mart Stores, Inc.",Consumer Services,Department/Specialty Retail Stores
DIS,Walt Disney Company (The),Consumer Services,Television Services
WAC,Walter Investment Management Corp.,Finance,Finance: Consumer Services
HCC,"Warrior Met Coal, Inc.",Energy,Coal Mining
WAFD,"Washington Federal, Inc.",Finance,Major Banks
WPG,Washington Prime Group Inc.,Consumer Services,Real Estate Investment Trusts
WASH,"Washington Trust Bancorp, Inc.",Finance,Major Banks
WCN,"Waste Connections, Inc.",Public Utilities,Environmental Services
WM,"Waste Management, Inc.",Public Utilities,Environmental Services
WAT,Waters Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
WSBF,"Waterstone Financial, Inc.",Finance,Savings Institutions
WTS,"Watts Water Technologies, Inc.",Capital Goods,Metal Fabrications
W,Wayfair Inc.,Consumer Services,Catalog/Specialty Distribution
WDFC,WD-40 Company,Basic Industries,Major Chemicals
WFT,Weatherford International plc,Energy,Metal Fabrications
WBS,Webster Financial Corporation,Finance,Major Banks
WEC,"WEC Energy Group, Inc.",Public Utilities,Power Generation
WB,Weibo Corporation,Technology,"Computer Software: Programming, Data Processing"
WTW,Weight Watchers International Inc,Consumer Services,Other Consumer Services
WRI,Weingarten Realty Investors,Consumer Services,Real Estate Investment Trusts
WCG,"WellCare Health Plans, Inc.",Health Care,Medical Specialities
WFC,Wells Fargo & Company,Finance,Major Banks
HCN,Welltower Inc.,Consumer Services,Real Estate Investment Trusts
WEN,Wendy&#39;s Company (The),Consumer Services,Restaurants
WERN,"Werner Enterprises, Inc.",Transportation,Trucking Freight/Courier Services
WSBC,"WesBanco, Inc.",Finance,Major Banks
WAIR,"Wesco Aircraft Holdings, Inc.",Capital Goods,Wholesale Distributors
WCC,"WESCO International, Inc.",Consumer Non-Durables,Telecommunications Equipment
WTBA,West Bancorporation,Finance,Major Banks
WST,"West Pharmaceutical Services, Inc.",Basic Industries,Specialty Chemicals
WABC,Westamerica Bancorporation,Finance,Major Banks
WR,"Westar Energy, Inc.",Public Utilities,Power Generation
WAL,Western Alliance Bancorporation,Finance,Major Banks
WMC,Western Asset Mortgage Capital Corporation,Consumer Services,Real Estate Investment Trusts
WDC,Western Digital Corporation,Technology,Electronic Components
WGP,"Western Gas Equity Partners, LP",Public Utilities,Natural Gas Distribution
WES,"Western Gas Partners, LP",Public Utilities,Natural Gas Distribution
WU,Western Union Company (The),Miscellaneous,Business Services
WAB,Westinghouse Air Brake Technologies Corporation,Capital Goods,Railroads
WLK,Westlake Chemical Corporation,Basic Industries,Major Chemicals
WLKP,Westlake Chemical Partners LP,Basic Industries,Major Chemicals
WLB,Westmoreland Coal Company,Energy,Coal Mining
WPRT,Westport Fuel Systems Inc,Energy,Industrial Machinery/Components
WHG,Westwood Holdings Group Inc,Finance,Investment Managers
WEX,WEX Inc.,Miscellaneous,Business Services
WY,Weyerhaeuser Company,Consumer Services,Real Estate Investment Trusts
WGL,WGL Holdings Inc,Public Utilities,Oil/Gas Transmission
WSR,Whitestone REIT,Consumer Services,Real Estate Investment Trusts
WLL,Whiting Petroleum Corporation,Energy,Oil & Gas Production
WRD,WildHorse Resource Development Corporation,Energy,Oil & Gas Production
WG,"Willbros Group, Inc.",Energy,Oilfield Services/Equipment
WMB,"Williams Companies, Inc. (The)",Public Utilities,Natural Gas Distribution
WPZ,Williams Partners LP,Public Utilities,Natural Gas Distribution
WSM,"Williams-Sonoma, Inc.",Consumer Services,Home Furnishings
WIN,"Windstream Holdings, Inc.",Public Utilities,Telecommunications Equipment
WGO,"Winnebago Industries, Inc.",Consumer Non-Durables,Homebuilding
WTFC,Wintrust Financial Corporation,Finance,Major Banks
WIT,Wipro Limited,Technology,EDP Services
WETF,"WisdomTree Investments, Inc.",Finance,Investment Bankers/Brokers/Service
WIX,Wix.com Ltd.,Technology,"Computer Software: Programming, Data Processing"
WNS,WNS (Holdings) Limited,Miscellaneous,Business Services
WWW,"Wolverine World Wide, Inc.",Consumer Non-Durables,Shoe Manufacturing
WWD,"Woodward, Inc.",Energy,Industrial Machinery/Components
WDAY,"Workday, Inc.",Technology,EDP Services
WK,Workiva Inc.,Technology,Computer Software: Prepackaged Software
WRLD,World Acceptance Corporation,Finance,Finance: Consumer Services
INT,World Fuel Services Corporation,Energy,Oil Refining/Marketing
WWE,"World Wrestling Entertainment, Inc.",Consumer Services,Movies/Entertainment
WOR,"Worthington Industries, Inc.",Capital Goods,Steel/Iron Ore
WPPGY,WPP plc,Technology,Advertising
WPX,"WPX Energy, Inc.",Energy,Oil & Gas Production
WMGI,Wright Medical Group N.V.,Health Care,Industrial Specialties
WSFS,WSFS Financial Corporation,Finance,Major Banks
WYN,Wyndham Worldwide Corp,Consumer Services,Hotels/Resorts
WYNN,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts
XEL,Xcel Energy Inc.,Public Utilities,Power Generation
XCRA,Xcerra Corporation,Capital Goods,Electrical Products
XNCR,"Xencor, Inc.",Health Care,Major Pharmaceuticals
XRM,"Xerium Technologies, Inc.",Basic Industries,Textiles
XRX,Xerox Corporation,Technology,Computer peripheral equipment
XLNX,"Xilinx, Inc.",Technology,Semiconductors
XIN,Xinyuan Real Estate Co Ltd,Basic Industries,Homebuilding
XL,XL Group Ltd.,Finance,Property-Casualty Insurers
XOXO,"XO Group, Inc.",Consumer Services,Other Consumer Services
XPLR,Xplore Technologies Corp,Technology,Computer Manufacturing
XPO,"XPO Logistics, Inc.",Consumer Services,Transportation Services
XNET,Xunlei Limited,Technology,Computer Software: Prepackaged Software
XYL,Xylem Inc.,Capital Goods,Fluid Controls
AUY,Yamana Gold Inc.,Basic Industries,Precious Metals
YNDX,Yandex N.V.,Technology,"Computer Software: Programming, Data Processing"
YELP,Yelp Inc.,Consumer Services,Other Consumer Services
YGE,Yingli Green Energy Holding Company Limited,Technology,Semiconductors
YPF,YPF Sociedad Anonima,Energy,Integrated oil Companies
YRCW,"YRC Worldwide, Inc.",Transportation,Trucking Freight/Courier Services
YUM,"Yum! Brands, Inc.",Consumer Services,Restaurants
YUME,"YuMe, Inc.",Technology,Advertising
YY,YY Inc.,Technology,EDP Services
ZFGN,"Zafgen, Inc.",Health Care,Major Pharmaceuticals
ZAGG,ZAGG Inc,Consumer Services,Other Specialty Stores
ZAYO,"Zayo Group Holdings, Inc.",Public Utilities,Telecommunications Equipment
ZBRA,Zebra Technologies Corporation,Technology,Industrial Machinery/Components
ZEN,"Zendesk, Inc.",Technology,EDP Services
